Numero_de_pontos;Numero_de_cluster;Numero_de_Blobs;Semente;FOB_Algoritmo_Proposto;FOB_Algoritmo_Original;FOB_BeB;Tempo_Algoritmo_Proposto;Tempo_Algoritmo_Original;Tempo_BeB
50.0;5.0;2.0;30415.0;293.8;333.47;293.8;0.77;0.07;0.43
50.0;5.0;3.0;30415.0;784.77;931.04;784.77;0.16;0.02;0.39
50.0;5.0;4.0;30415.0;456.19;471.72;391.61;0.21;0.06;0.62
50.0;5.0;5.0;30415.0;309.81;314.2;298.97;1.61;0.1;0.48
100.0;5.0;1.0;30415.0;66.42;78.14;65.87;1.4;0.18;9.95
100.0;5.0;2.0;30415.0;552.82;695.62;552.72;1.82;1.29;1.07
100.0;5.0;3.0;30415.0;1495.27;2430.46;1478.09;5.9;1.31;5.87
100.0;5.0;4.0;30415.0;739.0;2878.05;796.87;11.88;1.85;2.85
100.0;5.0;5.0;30415.0;511.11;550.53;511.11;0.17;0.02;1.68
250.0;5.0;1.0;30415.0;134.77;146.22;134.8;2.39;0.32;115.67
250.0;5.0;2.0;30415.0;1324.74;1852.69;1324.9;4.86;4.49;16.19
250.0;5.0;3.0;30415.0;3842.04;4970.1;3887.75;7.17;2.56;6.53
250.0;5.0;4.0;30415.0;1633.46;1902.83;1637.03;33.54;4.3;34.43
250.0;5.0;5.0;30415.0;707.22;760.58;707.22;6.08;0.38;11.54
500.0;5.0;1.0;30415.0;303.47;327.6;304.08;2.54;0.25;125.94
500.0;5.0;2.0;30415.0;2724.95;3302.49;2724.95;9.06;8.31;17.8
500.0;5.0;3.0;30415.0;7373.85;8816.38;7373.85;24.26;4.82;22.72
500.0;5.0;4.0;30415.0;4361.22;4361.68;NaN;184.61;3.28;181.33
500.0;5.0;5.0;30415.0;1140.95;1523.94;1140.95;67.6;7.21;70.96
1000.0;5.0;1.0;30415.0;582.58;624.52;NaN;88.37;16.42;181.62
1000.0;5.0;2.0;30415.0;5919.39;5919.78;NaN;199.11;17.9;181.98
1000.0;5.0;3.0;30415.0;14401.96;17050.38;14401.97;144.97;8.9;140.3
1000.0;5.0;4.0;30415.0;9146.56;9147.28;NaN;188.25;7.35;331.94
1000.0;5.0;5.0;30415.0;2255.24;2255.7;NaN;183.9;1.49;181.38
50.0;5.0;1.0;15711.0;27.81;40.43;29.33;0.19;0.08;1.77
50.0;5.0;2.0;15711.0;490.77;530.03;489.16;0.29;0.13;1.46
50.0;5.0;3.0;15711.0;316.6;392.68;316.6;0.2;0.07;0.84
50.0;5.0;4.0;15711.0;480.16;483.54;272.4;6.14;0.09;4.27
50.0;5.0;5.0;15711.0;141.26;146.62;160.68;0.11;0.01;0.44
100.0;5.0;1.0;15711.0;61.53;71.88;61.53;0.6;0.46;3.5
100.0;5.0;2.0;15711.0;1050.46;1127.15;1050.46;2.16;2.02;0.76
100.0;5.0;3.0;15711.0;694.41;810.96;693.92;12.51;0.04;0.77
100.0;5.0;4.0;15711.0;1046.07;1048.07;590.76;2.65;0.4;10.71
100.0;5.0;5.0;15711.0;230.59;231.17;232.22;0.17;0.02;0.91
250.0;5.0;1.0;15711.0;147.3;162.66;149.37;1.36;0.98;109.69
250.0;5.0;2.0;15711.0;2556.34;3460.81;2556.34;8.39;4.43;3.54
250.0;5.0;3.0;15711.0;1799.69;1991.83;1799.69;10.72;0.1;2.41
250.0;5.0;4.0;15711.0;1629.14;3521.03;1712.93;122.96;7.53;145.51
250.0;5.0;5.0;15711.0;492.92;502.32;492.92;34.26;0.37;26.73
500.0;5.0;1.0;15711.0;318.6;339.26;301.58;9.01;8.2;140.37
500.0;5.0;2.0;15711.0;5460.28;6575.04;5460.28;27.37;8.2;23.68
500.0;5.0;3.0;15711.0;4617.05;4617.47;NaN;180.72;0.29;195.05
500.0;5.0;4.0;15711.0;6246.75;6247.04;3286.8;183.51;0.88;121.2
500.0;5.0;5.0;15711.0;982.98;1000.53;982.98;107.74;0.36;101.7
1000.0;5.0;1.0;15711.0;634.25;634.66;595.42;185.88;3.63;146.33
1000.0;5.0;2.0;15711.0;10621.67;11543.32;NaN;176.92;16.67;181.72
1000.0;5.0;3.0;15711.0;8741.6;8741.98;NaN;185.77;2.16;183.0
1000.0;5.0;4.0;15711.0;13780.21;13780.65;NaN;184.45;1.61;182.34
1000.0;5.0;5.0;15711.0;1848.86;1849.45;NaN;190.19;7.62;230.75
50.0;5.0;1.0;6558.0;25.39;38.91;25.39;0.66;0.01;0.85
50.0;5.0;2.0;6558.0;189.13;200.03;186.52;0.23;0.02;0.5
50.0;5.0;3.0;6558.0;195.06;264.84;194.24;0.91;0.05;0.64
50.0;5.0;4.0;6558.0;390.87;514.37;390.91;0.22;0.1;0.75
50.0;5.0;5.0;6558.0;167.44;205.41;167.44;0.15;0.07;0.69
100.0;5.0;1.0;6558.0;55.95;64.69;58.9;1.73;1.6;4.41
100.0;5.0;2.0;6558.0;311.84;408.18;311.84;0.25;0.05;1.13
100.0;5.0;3.0;6558.0;328.06;434.23;328.02;0.34;0.02;2.08
100.0;5.0;4.0;6558.0;718.63;1198.66;718.63;3.27;0.6;1.68
100.0;5.0;5.0;6558.0;263.86;389.58;263.86;0.2;0.01;0.87
250.0;5.0;1.0;6558.0;156.04;167.39;154.92;9.59;4.35;15.93
250.0;5.0;2.0;6558.0;748.49;970.74;748.71;7.85;4.94;30.61
250.0;5.0;3.0;6558.0;954.06;1168.95;942.51;3.41;3.06;4.67
250.0;5.0;4.0;6558.0;2671.86;2673.5;1597.68;37.16;0.63;71.68
250.0;5.0;5.0;6558.0;511.82;608.49;511.82;6.04;0.04;16.27
500.0;5.0;1.0;6558.0;300.91;336.16;301.2;28.75;7.04;145.91
500.0;5.0;2.0;6558.0;1481.55;2337.47;1481.68;12.57;8.44;16.67
500.0;5.0;3.0;6558.0;2641.41;2642.86;NaN;183.0;2.39;180.07
500.0;5.0;4.0;6558.0;5471.18;5471.78;NaN;182.96;1.97;180.85
500.0;5.0;5.0;6558.0;1020.99;1155.6;1020.99;85.96;2.81;72.48
1000.0;5.0;1.0;6558.0;660.01;660.25;NaN;196.08;14.58;180.71
1000.0;5.0;2.0;6558.0;2885.13;3030.27;NaN;55.27;15.97;258.84
1000.0;5.0;3.0;6558.0;4503.7;4504.18;NaN;185.59;4.14;284.73
1000.0;5.0;4.0;6558.0;10580.99;10581.41;NaN;184.81;0.48;181.4
1000.0;5.0;5.0;6558.0;1981.9;1982.45;NaN;182.84;0.61;323.78
