Numero_de_pontos;Numero_de_cluster;Numero_de_Blobs;Semente;FOB_Algoritmo_Proposto;FOB_Algoritmo_Original;FOB_BeB;Tempo_Algoritmo_Proposto;Tempo_Algoritmo_Original;Tempo_BeB
52.0;4.0;2.0;30415.0;114.18;132.64;114.69;0.56;0.49;0.66
52.0;4.0;3.0;30415.0;878.97;1279.53;878.97;1.8;0.0;0.58
52.0;4.0;4.0;30415.0;288.04;297.76;288.04;0.13;0.0;0.73
52.0;4.0;5.0;30415.0;616.32;657.21;621.58;0.18;0.05;3.45
100.0;4.0;1.0;30415.0;79.65;85.11;NaN;0.7;0.6;42.04
100.0;4.0;2.0;30415.0;179.09;183.55;197.76;0.5;0.3;1.98
100.0;4.0;3.0;30415.0;1724.13;2257.62;1724.13;0.35;0.11;0.86
100.0;4.0;4.0;30415.0;442.65;446.66;442.65;0.13;0.0;0.65
100.0;4.0;5.0;30415.0;1397.51;1451.7;1398.05;0.16;0.01;1.57
252.0;4.0;1.0;30415.0;159.32;171.16;NaN;0.51;0.28;45.82
252.0;4.0;2.0;30415.0;334.84;373.37;334.89;0.96;0.46;3.78
252.0;4.0;3.0;30415.0;4822.07;6333.24;4821.79;1.68;0.44;4.14
252.0;4.0;4.0;30415.0;707.01;736.45;707.01;3.45;0.03;5.47
252.0;4.0;5.0;30415.0;3027.43;4251.95;3044.27;0.72;0.06;11.43
500.0;4.0;1.0;30415.0;350.5;354.9;349.42;10.06;4.01;110.6
500.0;4.0;2.0;30415.0;676.32;729.34;676.32;13.57;4.96;76.08
500.0;4.0;3.0;30415.0;9230.13;12220.19;9230.13;93.51;0.56;46.81
500.0;4.0;4.0;30415.0;1209.07;1245.04;1209.07;37.95;0.05;42.11
500.0;4.0;5.0;30415.0;5934.56;9193.31;5934.81;37.15;0.12;10.55
1000.0;4.0;1.0;30415.0;693.39;708.55;NaN;60.08;6.42;54.13
1000.0;4.0;2.0;30415.0;1328.97;1366.04;1328.6;30.23;10.03;153.92
1000.0;4.0;3.0;30415.0;24448.12;24448.94;NaN;181.33;0.25;184.87
1000.0;4.0;4.0;30415.0;2130.21;2130.79;NaN;181.29;0.11;180.1
1000.0;4.0;5.0;30415.0;17046.94;18225.76;NaN;179.56;7.19;180.44
52.0;4.0;1.0;15711.0;34.26;43.33;34.26;0.18;0.07;1.28
52.0;4.0;2.0;15711.0;87.57;102.13;88.54;0.42;0.33;0.9
52.0;4.0;3.0;15711.0;436.34;639.18;436.34;0.87;0.08;0.6
52.0;4.0;4.0;15711.0;162.25;166.98;162.25;0.14;0.0;0.39
52.0;4.0;5.0;15711.0;395.06;465.29;395.06;0.21;0.01;3.53
100.0;4.0;1.0;15711.0;71.28;77.82;NaN;0.8;0.25;49.4
100.0;4.0;2.0;15711.0;186.13;196.64;170.97;4.18;0.44;0.72
100.0;4.0;3.0;15711.0;1218.62;1294.0;849.12;8.29;0.27;1.28
100.0;4.0;4.0;15711.0;319.02;320.62;986.32;0.14;0.0;18.72
100.0;4.0;5.0;15711.0;699.77;700.14;699.77;0.15;0.02;7.74
252.0;4.0;1.0;15711.0;193.04;199.99;NaN;7.26;5.11;10.63
252.0;4.0;2.0;15711.0;372.82;390.18;372.82;0.51;0.05;1.65
252.0;4.0;3.0;15711.0;2323.99;3244.04;2324.17;1.18;0.07;4.78
252.0;4.0;4.0;15711.0;616.97;622.26;616.97;0.35;0.01;32.39
252.0;4.0;5.0;15711.0;1709.73;1804.95;1709.73;0.49;0.05;2.41
500.0;4.0;1.0;15711.0;362.11;379.9;362.13;5.4;0.95;115.12
500.0;4.0;2.0;15711.0;721.31;754.79;721.24;8.3;1.75;9.45
500.0;4.0;3.0;15711.0;4747.72;7167.35;4747.7;138.8;0.15;85.14
500.0;4.0;4.0;15711.0;1137.92;1142.74;1137.92;0.49;0.02;4.17
500.0;4.0;5.0;15711.0;3514.15;3524.27;3514.15;39.1;0.16;16.02
1000.0;4.0;1.0;15711.0;700.18;710.08;700.2;28.8;13.38;71.57
1000.0;4.0;2.0;15711.0;1371.17;1387.3;1371.78;40.87;6.65;15.15
1000.0;4.0;3.0;15711.0;14428.02;14428.33;NaN;186.01;3.35;181.7
1000.0;4.0;4.0;15711.0;2082.21;2082.57;2082.21;0.93;0.04;39.39
1000.0;4.0;5.0;15711.0;6926.03;6926.5;NaN;181.08;0.23;181.04
52.0;4.0;1.0;6558.0;29.98;37.66;30.83;0.11;0.01;1.05
52.0;4.0;2.0;6558.0;182.75;194.65;146.63;4.58;0.05;0.56
52.0;4.0;3.0;6558.0;229.47;289.77;313.98;0.29;0.05;0.6
52.0;4.0;4.0;6558.0;277.84;288.17;277.73;0.58;0.0;1.23
52.0;4.0;5.0;6558.0;445.53;482.69;445.53;0.2;0.01;0.5
100.0;4.0;1.0;6558.0;65.93;86.47;72.52;0.23;0.03;3.31
100.0;4.0;2.0;6558.0;188.97;202.49;187.66;0.15;0.01;2.72
100.0;4.0;3.0;6558.0;389.22;584.66;500.58;0.26;0.1;0.94
100.0;4.0;4.0;6558.0;314.9;337.73;314.9;0.14;0.01;0.66
100.0;4.0;5.0;6558.0;737.78;944.25;737.78;0.25;0.13;1.04
252.0;4.0;1.0;6558.0;184.46;188.32;202.68;1.38;1.15;13.66
252.0;4.0;2.0;6558.0;391.09;410.0;391.05;3.36;0.48;23.88
252.0;4.0;3.0;6558.0;997.33;1223.25;997.33;5.26;4.75;5.9
252.0;4.0;4.0;6558.0;664.92;677.48;664.92;1.3;0.03;4.98
252.0;4.0;5.0;6558.0;2018.32;2140.79;2018.28;1.42;0.25;3.58
500.0;4.0;1.0;6558.0;358.75;378.49;358.75;7.77;1.49;117.14
500.0;4.0;2.0;6558.0;718.75;736.7;719.44;3.56;2.45;107.73
500.0;4.0;3.0;6558.0;2609.45;2610.61;2637.93;181.66;1.49;181.27
500.0;4.0;4.0;6558.0;1175.45;1191.35;1252.35;30.17;0.06;77.18
500.0;4.0;5.0;6558.0;3589.69;3600.9;3589.69;11.09;0.14;8.82
1000.0;4.0;1.0;6558.0;736.14;754.64;732.28;17.19;2.54;123.18
1000.0;4.0;2.0;6558.0;1409.09;1444.08;1409.09;124.61;4.08;180.67
1000.0;4.0;3.0;6558.0;5047.2;5047.59;NaN;184.46;4.4;180.11
1000.0;4.0;4.0;6558.0;2158.68;2159.02;NaN;181.99;0.15;198.34
1000.0;4.0;5.0;6558.0;6920.14;6920.58;NaN;181.95;0.31;180.23
52.0;4.0;1.0;29200.0;31.0;35.08;33.16;0.08;0.01;1.04
52.0;4.0;2.0;29200.0;107.13;116.5;107.13;0.09;0.01;0.83
52.0;4.0;3.0;29200.0;602.59;854.26;602.59;0.58;0.27;0.48
52.0;4.0;4.0;29200.0;297.89;309.09;297.89;0.19;0.0;0.64
52.0;4.0;5.0;29200.0;572.01;665.17;572.01;0.1;0.0;0.8
100.0;4.0;1.0;29200.0;64.64;65.56;64.64;1.22;0.1;3.65
100.0;4.0;2.0;29200.0;205.65;212.15;203.37;1.63;0.38;0.6
100.0;4.0;3.0;29200.0;1004.73;1710.54;1004.73;1.97;0.17;6.47
100.0;4.0;4.0;29200.0;364.99;372.3;364.99;0.15;0.04;1.28
100.0;4.0;5.0;29200.0;1025.71;1182.19;1448.04;1.95;1.78;6.63
252.0;4.0;1.0;29200.0;183.84;191.11;NaN;3.3;1.32;21.82
252.0;4.0;2.0;29200.0;445.58;488.31;1094.18;1.84;0.49;125.05
252.0;4.0;3.0;29200.0;2436.47;3868.78;2436.47;2.29;0.04;3.62
252.0;4.0;4.0;29200.0;694.83;807.6;694.83;12.9;0.24;15.42
252.0;4.0;5.0;29200.0;2490.13;2871.16;2490.13;5.32;5.04;5.86
500.0;4.0;1.0;29200.0;387.84;398.18;374.73;4.02;3.04;28.49
500.0;4.0;2.0;29200.0;769.19;803.19;769.26;36.43;2.57;10.68
500.0;4.0;3.0;29200.0;5054.1;15171.45;NaN;170.35;10.19;107.71
500.0;4.0;4.0;29200.0;1354.81;1356.52;NaN;181.11;0.06;184.94
500.0;4.0;5.0;29200.0;4895.32;6305.23;4895.32;62.41;12.7;71.83
1000.0;4.0;1.0;29200.0;735.76;748.82;736.03;14.08;6.6;61.66
1000.0;4.0;2.0;29200.0;1394.48;1406.13;NaN;13.49;5.28;72.2
1000.0;4.0;3.0;29200.0;15204.51;15204.53;NaN;182.18;0.25;181.31
1000.0;4.0;4.0;29200.0;2244.6;2244.65;NaN;183.25;0.28;181.97
1000.0;4.0;5.0;29200.0;9391.89;10431.92;NaN;201.51;19.51;181.16
52.0;4.0;1.0;28811.0;38.8;39.23;44.38;0.13;0.01;1.31
52.0;4.0;2.0;28811.0;83.47;93.73;83.47;0.17;0.08;1.79
52.0;4.0;3.0;28811.0;318.28;339.07;318.28;0.12;0.0;1.57
52.0;4.0;4.0;28811.0;211.46;212.11;NaN;0.13;0.05;1.86
52.0;4.0;5.0;28811.0;442.14;525.96;435.51;4.61;0.1;0.47
100.0;4.0;1.0;28811.0;65.11;69.12;NaN;1.95;1.85;78.6
100.0;4.0;2.0;28811.0;135.27;138.43;137.78;0.83;0.06;1.09
100.0;4.0;3.0;28811.0;676.0;791.39;685.68;0.24;0.02;1.2
100.0;4.0;4.0;28811.0;319.15;329.59;319.15;0.14;0.03;1.8
100.0;4.0;5.0;28811.0;848.39;918.35;850.34;0.27;0.1;2.08
252.0;4.0;1.0;28811.0;170.55;176.74;169.37;0.83;0.33;104.67
252.0;4.0;2.0;28811.0;353.45;393.37;352.49;5.65;3.51;9.28
252.0;4.0;3.0;28811.0;2978.53;3560.06;1764.87;20.01;2.27;4.25
252.0;4.0;4.0;28811.0;583.22;583.59;583.22;0.32;0.04;4.76
252.0;4.0;5.0;28811.0;2049.88;2324.84;2584.79;1.65;0.04;5.54
500.0;4.0;1.0;28811.0;357.02;369.6;357.03;15.31;3.44;119.92
500.0;4.0;2.0;28811.0;694.31;711.66;715.42;3.0;1.77;22.51
500.0;4.0;3.0;28811.0;4179.35;4184.51;NaN;183.94;3.79;180.38
500.0;4.0;4.0;28811.0;1132.41;1173.96;NaN;170.52;11.59;180.27
500.0;4.0;5.0;28811.0;3852.43;4174.47;3852.43;129.87;0.3;114.55
1000.0;4.0;1.0;28811.0;757.08;778.13;755.39;7.01;0.66;103.75
1000.0;4.0;2.0;28811.0;1389.84;1423.63;1389.84;68.01;10.95;151.47
1000.0;4.0;3.0;28811.0;7858.84;7859.14;NaN;182.47;0.28;180.15
1000.0;4.0;4.0;28811.0;2161.89;2162.1;NaN;182.24;0.09;180.42
1000.0;4.0;5.0;28811.0;8356.25;8373.24;NaN;197.54;14.64;181.16
52.0;4.0;1.0;80131.0;39.1;60.89;39.1;0.16;0.01;1.11
52.0;4.0;2.0;80131.0;157.27;170.69;153.85;1.28;1.17;1.02
52.0;4.0;3.0;80131.0;555.29;603.74;555.29;0.21;0.01;0.33
52.0;4.0;4.0;80131.0;276.65;290.66;861.92;0.2;0.0;2.31
52.0;4.0;5.0;80131.0;600.52;710.14;600.52;0.2;0.07;0.52
100.0;4.0;1.0;80131.0;80.84;86.92;81.08;1.25;0.19;2.16
100.0;4.0;2.0;80131.0;209.48;224.88;221.26;1.38;0.36;5.72
100.0;4.0;3.0;80131.0;1091.85;1612.38;1092.12;2.74;0.77;0.75
100.0;4.0;4.0;80131.0;384.6;405.87;384.6;0.14;0.0;0.8
100.0;4.0;5.0;80131.0;1188.05;1301.89;1188.05;0.24;0.1;0.73
252.0;4.0;1.0;80131.0;171.84;176.86;167.04;5.36;1.8;113.85
252.0;4.0;2.0;80131.0;374.73;375.8;375.23;1.15;0.75;36.76
252.0;4.0;3.0;80131.0;3090.5;3738.88;3090.58;0.93;0.54;11.03
252.0;4.0;4.0;80131.0;602.31;602.33;602.31;0.28;0.03;3.08
252.0;4.0;5.0;80131.0;3139.64;3540.23;3139.64;1.5;0.27;9.75
500.0;4.0;1.0;80131.0;352.56;377.15;352.51;5.53;0.2;102.01
500.0;4.0;2.0;80131.0;695.19;716.11;696.3;10.46;1.43;7.37
500.0;4.0;3.0;80131.0;6307.1;7325.91;6307.1;30.47;0.11;33.09
500.0;4.0;4.0;80131.0;1137.02;1144.17;1220.08;18.93;0.02;66.03
500.0;4.0;5.0;80131.0;6001.37;6874.28;6001.37;101.89;1.23;63.8
1000.0;4.0;1.0;80131.0;698.98;731.76;NaN;16.49;4.57;45.5
1000.0;4.0;2.0;80131.0;1363.17;1379.0;1367.35;21.07;3.72;28.57
1000.0;4.0;3.0;80131.0;14411.83;14412.17;NaN;180.55;0.38;181.57
1000.0;4.0;4.0;80131.0;2092.06;2116.95;2092.06;20.0;0.03;59.09
1000.0;4.0;5.0;80131.0;13396.57;13396.85;NaN;181.33;1.28;181.47
52.0;4.0;1.0;94680.0;28.02;43.27;28.02;0.19;0.01;0.97
52.0;4.0;2.0;94680.0;156.71;185.07;155.9;0.11;0.01;0.38
52.0;4.0;3.0;94680.0;554.66;662.69;NaN;0.2;0.1;12.09
52.0;4.0;4.0;94680.0;267.79;279.3;NaN;0.25;0.15;2.03
52.0;4.0;5.0;94680.0;733.67;1120.59;769.04;0.38;0.01;0.55
100.0;4.0;1.0;94680.0;61.15;71.22;NaN;1.49;1.37;88.63
100.0;4.0;2.0;94680.0;230.19;249.52;236.09;0.23;0.1;3.04
100.0;4.0;3.0;94680.0;1217.82;1579.13;1214.02;0.48;0.21;1.18
100.0;4.0;4.0;94680.0;429.44;439.77;429.44;0.24;0.1;7.28
100.0;4.0;5.0;94680.0;1556.04;1709.41;1500.08;0.24;0.05;1.08
252.0;4.0;1.0;94680.0;188.69;207.53;208.94;4.02;2.12;29.26
252.0;4.0;2.0;94680.0;468.11;480.87;NaN;5.45;1.73;180.48
252.0;4.0;3.0;94680.0;2961.77;3651.81;2998.91;0.87;0.43;15.75
252.0;4.0;4.0;94680.0;611.13;687.49;611.13;0.33;0.06;3.89
252.0;4.0;5.0;94680.0;3711.08;4800.17;3711.08;3.35;3.04;3.18
500.0;4.0;1.0;94680.0;347.81;363.78;NaN;108.5;3.74;68.33
500.0;4.0;2.0;94680.0;766.12;767.07;748.1;6.6;5.27;109.29
500.0;4.0;3.0;94680.0;5880.03;7250.39;NaN;150.1;1.08;180.92
500.0;4.0;4.0;94680.0;1036.41;1084.98;1036.41;1.15;0.51;5.19
500.0;4.0;5.0;94680.0;7178.5;7921.96;7177.46;12.1;0.11;14.93
1000.0;4.0;1.0;94680.0;708.73;715.17;717.05;114.06;10.55;136.42
1000.0;4.0;2.0;94680.0;1421.88;1475.11;1426.18;12.75;4.44;9.65
1000.0;4.0;3.0;94680.0;14270.56;14270.7;NaN;181.35;1.1;180.62
1000.0;4.0;4.0;94680.0;2029.56;2310.43;2029.56;7.03;1.83;41.62
1000.0;4.0;5.0;94680.0;17880.19;17880.24;14275.06;180.52;0.25;177.96
